id_detalle,id_pedido,id_producto,cantidad,precio_unitario
1246,465,21,3,67000
1247,466,20,3,43000
1248,467,12,2,510000
1249,467,1,1,147000
1250,468,11,1,187000
1251,468,16,3,87000
1252,468,2,3,251000
1253,469,22,2,32000
1254,470,7,3,90000
1255,471,17,2,108000
1256,471,11,3,187000
1257,471,18,1,147000
1258,472,16,14,87000
1259,472,14,43,252000
1260,472,6,42,108000
1261,472,12,54,510000
1262,472,1,25,147000
1263,473,10,53,421000
1264,473,25,25,55000
1265,473,4,59,188000
1266,473,2,58,251000
1267,473,13,16,463000
1268,474,25,41,55000
1269,474,6,18,108000
1270,474,13,23,463000
1271,474,3,22,212000
1272,474,11,53,187000
1273,475,9,59,188000
1274,475,20,38,43000
1275,475,16,32,87000
1276,475,3,43,212000
1277,475,22,29,32000
1278,476,16,49,87000
1279,476,3,37,212000
1280,477,8,114,236000
1281,477,18,102,147000
1282,477,3,95,212000
1283,477,2,97,251000
1284,477,6,69,108000
1285,478,20,81,43000
1286,478,21,42,67000
1287,478,16,105,87000
1288,478,17,40,108000
1289,479,15,3,87000
1290,479,16,2,87000
1291,479,24,1,49000
1292,480,20,1,43000
1293,480,13,3,463000
1294,480,10,1,421000
1295,481,18,3,147000
1296,482,16,2,87000
1297,482,20,1,43000
1298,482,13,2,463000
1299,483,6,1,108000
1300,484,11,3,187000
1301,484,23,2,43000
1302,485,24,1,49000
1303,485,7,1,90000
1304,485,21,2,67000
1305,486,9,2,188000
1306,486,14,2,252000
1307,487,4,2,188000
1308,488,12,3,510000
1309,489,10,1,421000
1310,489,12,3,510000
1311,489,23,1,43000
1312,490,1,1,147000
1313,491,12,1,510000
1314,491,11,3,187000
1315,491,16,3,87000
1316,492,16,2,87000
1317,492,7,2,90000
1318,492,20,3,43000
1319,493,25,3,55000
1320,494,13,2,463000
1321,494,6,1,108000
1322,495,18,2,147000
1323,495,25,2,55000
1324,496,9,2,188000
1325,496,11,1,187000
1326,496,20,3,43000
1327,497,10,1,421000
1328,497,25,2,55000
1329,497,12,3,510000
1330,498,13,50,463000
1331,498,21,54,67000
1332,498,10,12,421000
1333,498,23,31,43000
1334,498,3,36,212000
1335,499,13,27,463000
1336,499,9,47,188000
1337,499,18,28,147000
1338,500,11,55,187000
1339,500,25,23,55000
1340,500,10,55,421000
1341,500,20,53,43000
1342,500,13,47,463000
1343,501,14,22,252000
1344,501,5,25,108000
1345,501,16,35,87000
1346,502,15,2,87000
1347,502,14,2,252000
1348,502,25,3,55000
1349,503,18,2,147000
1350,503,14,1,252000
1351,503,4,3,188000
1352,504,18,1,147000
1353,505,10,1,421000
1354,505,1,1,147000
1355,506,3,3,212000
1356,506,14,2,252000
1357,507,19,2,131000
1358,507,16,1,87000
1359,507,7,1,90000
1360,508,25,3,55000
1361,509,20,131,43000
1362,509,25,32,55000
1363,509,14,141,252000
1364,509,10,128,421000
1365,509,17,111,108000
1366,510,11,25,187000
1367,510,15,72,87000
1368,511,10,99,421000
1369,511,24,85,49000
1370,512,1,60,147000
1371,512,13,54,463000
1372,512,4,100,188000
1373,512,6,53,108000
1374,513,15,1,87000
1375,513,21,2,67000
1376,513,12,1,510000
1377,514,13,1,463000
1378,514,12,2,510000
1379,515,11,3,187000
1380,515,2,3,251000
1381,516,23,3,43000
1382,516,13,2,463000
1383,517,5,1,108000
1384,517,6,1,108000
1385,518,17,2,108000
1386,518,7,2,90000
1387,518,5,2,108000
1388,519,2,3,251000
1389,519,15,3,87000
1390,520,6,1,108000
1391,520,14,1,252000
1392,520,5,2,108000
1393,521,3,100,212000
1394,521,15,38,87000
1395,521,23,36,43000
1396,522,12,37,510000
1397,522,11,55,187000
1398,523,11,70,187000
1399,523,13,119,463000
1400,523,24,107,49000
1401,523,2,64,251000
1402,523,20,82,43000
1403,524,19,2,131000
1404,524,8,2,236000
1405,524,21,2,67000
1406,525,18,3,147000
1407,526,24,1,49000
1408,526,18,1,147000
1409,526,3,1,212000
1410,527,24,2,49000
1411,527,2,1,251000
1412,528,23,52,43000
1413,528,15,17,87000
1414,528,4,19,188000
1415,529,15,29,87000
1416,529,11,73,187000
1417,529,10,25,421000
1418,529,1,34,147000
1419,530,6,45,108000
1420,530,4,37,188000
1421,530,13,68,463000
1422,531,3,46,212000
1423,531,17,56,108000
1424,531,13,61,463000
1425,532,14,70,252000
1426,532,25,50,55000
1427,532,6,75,108000
1428,533,18,57,147000
1429,533,23,24,43000
1430,533,19,45,131000
1431,533,12,28,510000
1432,534,23,58,43000
1433,534,14,29,252000
1434,534,24,56,49000
1435,534,18,25,147000
1436,534,1,25,147000
1437,535,11,66,187000
1438,535,22,51,32000
1439,535,5,17,108000
1440,536,3,3,212000
1441,536,22,3,32000
1442,537,19,2,131000
1443,538,11,1,187000
1444,538,20,1,43000
1445,539,15,1,87000
1446,540,16,3,87000
1447,541,23,2,43000
1448,542,12,3,510000
1449,542,13,1,463000
1450,543,3,1,212000
1451,544,19,3,131000
1452,544,9,2,188000
1453,545,15,2,87000
1454,545,6,3,108000
1455,545,17,2,108000
1456,546,16,32,87000
1457,546,7,116,90000
1458,547,23,122,43000
1459,547,22,79,32000
1460,547,19,105,131000
1461,547,8,135,236000
1462,548,19,79,131000
1463,548,9,22,188000
1464,549,24,127,49000
1465,549,22,70,32000
1466,549,10,57,421000
1467,550,6,23,108000
1468,550,24,103,49000
1469,550,11,133,187000
1470,550,1,84,147000
1471,550,23,63,43000
1472,551,17,134,108000
1473,551,20,131,43000
1474,551,9,142,188000
1475,551,2,77,251000
1476,552,3,108,212000
1477,552,5,106,108000
1478,552,1,24,147000
1479,552,2,69,251000
1480,553,21,149,67000
1481,553,16,80,87000
1482,553,22,57,32000
1483,553,4,65,188000
1484,554,18,104,147000
1485,554,25,47,55000
1486,554,8,35,236000
1487,555,5,2,108000
1488,556,22,2,32000
1489,556,7,3,90000
1490,557,6,3,108000
1491,558,5,3,108000
1492,558,9,2,188000
1493,559,23,1,43000
1494,559,4,3,188000
1495,559,21,1,67000
1496,560,5,2,108000
1497,560,17,3,108000
1498,561,1,3,147000
1499,562,25,1,55000
1500,563,14,1,252000
1501,563,5,3,108000
1502,564,20,2,43000
1503,564,19,1,131000
1504,565,10,1,421000
1505,565,11,2,187000
1506,565,2,3,251000
1507,566,23,1,43000
1508,566,18,1,147000
1509,567,13,2,463000
1510,568,22,2,32000
1511,568,24,1,49000
1512,569,25,3,55000
1513,569,18,2,147000
1514,570,5,2,108000
1515,570,7,3,90000
1516,570,15,3,87000
1517,571,18,3,147000
1518,571,25,3,55000
1519,572,22,96,32000
1520,572,1,33,147000
1521,572,24,70,49000
1522,572,23,97,43000
1523,573,11,74,187000
1524,573,20,62,43000
1525,573,9,69,188000
1526,574,25,36,55000
1527,574,13,115,463000
1528,574,15,89,87000
1529,574,5,116,108000
1530,575,4,51,188000
1531,575,21,128,67000
1532,576,12,53,510000
1533,576,6,103,108000
1534,576,21,81,67000
1535,577,7,102,90000
1536,577,2,36,251000
1537,577,6,140,108000
1538,577,11,106,187000
1539,577,8,59,236000
1540,578,12,113,510000
1541,578,19,82,131000
1542,578,5,114,108000
1543,579,13,56,463000
1544,579,3,46,212000
1545,579,10,121,421000
1546,580,9,107,188000
1547,580,12,93,510000
1548,580,10,146,421000
1549,580,22,121,32000
1550,580,13,115,463000
1551,581,5,76,108000
1552,581,24,134,49000
1553,581,25,142,55000
1554,581,22,55,32000
1555,582,16,26,87000
1556,582,8,70,236000
1557,582,24,22,49000
1558,582,11,50,187000
1559,582,22,119,32000
1560,583,4,55,188000
1561,583,25,62,55000
1562,583,13,133,463000
1563,583,16,93,87000
1564,583,23,100,43000
1565,584,12,2,510000
1566,584,4,3,188000
1567,584,1,2,147000
1568,585,13,2,463000
1569,585,5,2,108000
1570,585,19,2,131000
1571,586,6,2,108000
1572,586,12,1,510000
1573,587,8,3,236000
1574,587,4,1,188000
1575,588,4,3,188000
1576,588,15,1,87000
1577,588,2,2,251000
1578,589,23,2,43000
1579,590,3,1,212000
1580,590,11,1,187000
1581,591,15,2,87000
1582,592,13,1,463000
1583,592,14,2,252000
1584,593,10,2,421000
1585,593,13,3,463000
1586,593,3,2,212000
1587,594,17,1,108000
1588,595,14,3,252000
1589,595,11,3,187000
1590,595,5,1,108000
1591,596,21,3,67000
1592,597,13,1,463000
1593,597,14,3,252000
1594,598,8,1,236000
1595,598,18,1,147000
1596,599,14,1,252000
1597,599,7,3,90000
1598,599,5,2,108000
1599,600,21,1,67000
1600,600,14,1,252000
1601,600,15,2,87000
1602,601,24,1,49000
1603,602,4,1,188000
1604,602,8,3,236000
1605,603,15,1,87000
1606,603,5,1,108000
1607,603,25,1,55000
1608,604,19,1,131000
1609,604,15,1,87000
1610,605,24,3,49000
1611,605,16,3,87000
1612,606,19,148,131000
1613,606,13,72,463000
1614,606,14,86,252000
1615,607,2,78,251000
1616,607,3,28,212000
1617,607,12,64,510000
1618,607,5,99,108000
1619,608,12,32,510000
1620,608,21,44,67000
1621,608,2,142,251000
1622,608,23,148,43000
1623,608,18,68,147000
1624,609,10,67,421000
1625,609,2,110,251000
1626,609,18,21,147000
1627,609,20,146,43000
1628,609,17,65,108000
1629,610,7,132,90000
1630,610,8,116,236000
1631,610,2,70,251000
1632,610,6,137,108000
1633,610,11,55,187000
1634,611,10,132,421000
1635,611,9,35,188000
1636,611,1,105,147000
1637,611,7,29,90000
1638,611,4,43,188000
1639,612,24,81,49000
1640,612,6,39,108000
1641,613,23,66,43000
1642,613,3,93,212000
1643,613,4,70,188000
1644,614,20,75,43000
1645,614,10,124,421000
1646,614,12,54,510000
1647,614,16,44,87000
1648,614,14,132,252000
1649,615,12,3,510000
1650,615,6,3,108000
1651,615,18,3,147000
1652,616,8,3,236000
1653,616,12,3,510000
1654,616,6,1,108000
1655,617,14,51,252000
1656,617,4,127,188000
1657,618,22,60,32000
1658,618,23,93,43000
1659,618,14,82,252000
1660,618,6,33,108000
1661,618,16,94,87000
1662,619,9,79,188000
1663,619,1,60,147000
1664,619,8,149,236000
1665,619,6,126,108000
1666,619,21,79,67000
1667,620,25,27,55000
1668,620,23,94,43000
1669,621,5,100,108000
1670,621,7,132,90000
1671,621,11,136,187000
1672,621,15,143,87000
1673,621,10,114,421000
1674,622,14,70,252000
1675,622,2,69,251000
1676,622,6,130,108000
1677,622,17,55,108000
1678,623,3,42,212000
1679,623,4,44,188000
1680,624,16,48,87000
1681,624,10,60,421000
1682,624,17,75,108000
1683,625,8,54,236000
1684,625,25,71,55000
1685,625,9,59,188000
1686,625,18,140,147000
1687,626,15,79,87000
1688,626,21,116,67000
1689,626,19,123,131000
1690,627,23,2,43000
1691,627,17,1,108000
1692,627,8,3,236000
1693,628,10,3,421000
1694,628,2,1,251000
1695,628,14,1,252000
1696,629,10,1,421000
1697,629,22,1,32000
1698,630,20,3,43000
1699,630,19,2,131000
1700,631,25,2,55000
1701,631,24,1,49000
1702,631,19,3,131000
1703,632,13,2,463000
1704,633,16,3,87000
1705,633,21,1,67000
1706,633,9,3,188000
1707,634,11,1,187000
1708,634,2,1,251000
1709,634,17,1,108000
1710,635,13,35,463000
1711,635,6,39,108000
1712,635,18,41,147000
1713,635,2,45,251000
1714,636,12,57,510000
1715,636,11,52,187000
1716,636,13,29,463000
1717,637,14,43,252000
1718,637,11,20,187000
1719,637,13,29,463000
1720,637,16,58,87000
1721,638,25,2,55000
1722,639,5,3,108000
1723,639,7,2,90000
1724,639,3,1,212000
1725,640,8,3,236000
1726,640,1,1,147000
1727,640,24,1,49000
1728,641,9,3,188000
1729,642,17,42,108000
1730,642,13,43,463000
1731,642,11,53,187000
1732,642,12,58,510000
1733,643,24,25,49000
1734,643,20,60,43000
1735,643,23,29,43000
1736,644,4,30,188000
1737,644,22,45,32000
1738,644,16,59,87000
1739,644,1,49,147000
1740,644,24,28,49000
1741,645,19,14,131000
1742,645,6,33,108000
1743,645,11,58,187000
1744,645,1,16,147000
1745,645,4,32,188000
1746,646,24,2,49000
1747,646,12,3,510000
1748,647,15,3,87000
1749,647,12,3,510000
1750,648,6,3,108000
1751,649,2,2,251000
1752,649,9,2,188000
1753,649,16,3,87000
1754,650,16,1,87000
1755,650,24,3,49000
1756,650,10,1,421000
1757,651,24,2,49000
1758,651,10,3,421000
1759,651,1,2,147000
1760,652,9,56,188000
1761,652,22,38,32000
1762,652,13,60,463000
1763,652,14,50,252000
1764,652,11,31,187000
1765,653,9,50,188000
1766,653,15,20,87000
1767,654,20,41,43000
1768,654,22,51,32000
1769,654,17,17,108000
1770,654,7,60,90000
1771,655,13,21,463000
1772,655,17,57,108000
1773,655,1,10,147000
1774,656,7,55,90000
1775,656,19,54,131000
1776,656,16,32,87000
1777,657,9,115,188000
1778,657,18,124,147000
1779,657,25,67,55000
1780,657,6,59,108000
1781,658,24,59,49000
1782,658,17,107,108000
1783,659,20,76,43000
1784,659,19,61,131000
1785,660,4,86,188000
1786,660,23,60,43000
1787,660,25,35,55000
1788,661,5,85,108000
1789,661,12,89,510000
1790,661,11,98,187000
1791,661,21,112,67000
1792,662,21,105,67000
1793,662,2,135,251000
1794,663,6,42,108000
1795,663,3,57,212000
1796,663,11,146,187000
1797,663,21,63,67000
1798,664,20,43,43000
1799,664,19,48,131000
1800,665,17,63,108000
1801,665,8,144,236000
1802,665,2,61,251000
1803,665,23,48,43000
1804,665,16,63,87000
1805,666,8,53,236000
1806,666,19,143,131000
1807,666,15,55,87000
1808,666,2,118,251000
1809,666,9,99,188000
1810,667,8,126,236000
1811,667,25,68,55000
1812,667,18,44,147000
1813,667,23,35,43000
1814,667,11,127,187000
1815,668,10,61,421000
1816,668,1,50,147000
1817,668,19,80,131000
1818,668,15,121,87000
1819,668,5,75,108000
1820,669,20,131,43000
1821,669,15,77,87000
1822,669,24,44,49000
1823,670,23,70,43000
1824,670,9,76,188000
1825,670,16,43,87000
1826,670,6,60,108000
1827,670,3,68,212000
1828,671,17,2,108000
1829,671,9,1,188000
1830,672,17,3,108000
1831,672,1,3,147000
1832,672,9,3,188000
1833,673,12,3,510000
1834,673,7,2,90000
1835,674,18,1,147000
1836,674,22,3,32000
1837,674,19,1,131000
1838,675,16,1,87000
1839,675,11,2,187000
1840,676,15,3,87000
1841,676,14,3,252000
1842,677,25,3,55000
1843,677,11,1,187000
1844,677,23,3,43000
1845,678,22,1,32000
1846,678,12,2,510000
1847,679,3,1,212000
1848,679,9,3,188000
1849,679,17,2,108000
1850,680,16,2,87000
1851,681,5,3,108000
1852,681,2,2,251000
1853,682,20,1,43000
1854,683,6,1,108000
1855,684,18,2,147000
1856,684,17,2,108000
1857,685,3,3,212000
1858,685,8,3,236000
1859,686,17,2,108000
1860,686,11,1,187000
1861,686,10,2,421000
1862,687,19,1,131000
1863,687,23,1,43000
1864,688,23,2,43000
1865,688,1,3,147000
1866,688,6,2,108000
1867,689,16,2,87000
1868,689,20,1,43000
1869,690,1,3,147000
1870,690,3,2,212000
1871,691,20,2,43000
1872,692,15,3,87000
1873,693,9,3,188000
1874,694,25,80,55000
1875,694,15,66,87000
1876,694,18,15,147000
1877,694,13,44,463000
1878,694,10,15,421000
1879,695,25,52,55000
1880,695,1,50,147000
1881,695,19,32,131000
1882,696,1,61,147000
1883,696,6,67,108000
1884,696,3,55,212000
1885,696,23,46,43000
1886,696,16,28,87000
1887,697,6,47,108000
1888,697,20,21,43000
1889,698,4,16,188000
1890,698,21,61,67000
1891,699,11,65,187000
1892,699,4,41,188000
1893,700,1,120,147000
1894,700,6,49,108000
1895,701,1,12,147000
1896,701,21,12,67000
1897,702,10,24,421000
1898,702,8,42,236000
1899,702,16,21,87000
1900,702,20,28,43000
1901,702,4,75,188000
1902,703,19,32,131000
1903,703,13,68,463000
1904,704,21,23,67000
1905,704,2,50,251000
1906,704,24,37,49000
1907,705,6,54,108000
1908,705,5,18,108000
1909,706,25,18,55000
1910,706,19,53,131000
1911,707,24,1,49000
1912,707,21,2,67000
1913,707,8,3,236000
1914,708,5,1,108000
1915,708,8,1,236000
1916,708,25,1,55000
1917,709,18,3,147000
1918,710,5,3,108000
1919,710,16,2,87000
1920,710,24,2,49000
1921,711,12,3,510000
1922,711,11,1,187000
1923,712,9,2,188000
1924,713,20,3,43000
1925,713,3,3,212000
1926,714,12,3,510000
1927,715,24,1,49000
1928,716,4,3,188000
1929,717,5,3,108000
1930,717,14,2,252000
1931,718,25,2,55000
1932,718,14,2,252000
1933,719,10,2,421000
1934,719,15,3,87000
1935,719,21,2,67000
1936,720,10,3,421000
1937,721,20,1,43000
1938,722,16,2,87000
1939,723,7,3,90000
1940,723,18,2,147000
1941,723,10,3,421000
1942,724,2,3,251000
1943,724,7,3,90000
1944,724,23,3,43000
1945,725,13,1,463000
1946,726,12,1,510000
1947,726,1,2,147000
1948,726,18,1,147000
1949,727,14,2,252000
1950,727,20,3,43000
1951,728,1,2,147000
1952,729,17,1,108000
1953,729,7,2,90000
1954,730,13,1,463000
1955,730,6,2,108000
1956,731,10,3,421000
1957,731,7,2,90000
1958,732,3,2,212000
1959,732,20,1,43000
1960,732,10,1,421000
1961,733,15,2,87000
1962,733,19,3,131000
1963,734,22,3,32000
1964,734,16,3,87000
1965,735,23,3,43000
1966,735,6,1,108000
1967,735,1,1,147000
1968,736,16,3,87000
1969,736,7,2,90000
1970,736,24,3,49000
1971,737,20,2,43000
1972,738,14,1,252000
1973,739,11,1,187000
1974,740,9,3,188000
1975,740,21,1,67000
1976,741,7,2,90000
1977,741,25,1,55000
1978,742,1,51,147000
1979,742,2,81,251000
1980,742,4,64,188000
1981,743,3,3,212000
1982,743,8,3,236000
1983,743,1,1,147000
1984,744,24,2,49000
1985,745,13,1,463000
1986,745,20,1,43000
1987,746,11,1,187000
1988,746,17,1,108000
1989,747,9,1,188000
1990,748,13,20,463000
1991,748,14,64,252000
1992,749,14,70,252000
1993,749,17,58,108000
1994,750,22,77,32000
1995,750,7,79,90000
1996,750,14,72,252000
1997,750,1,35,147000
1998,750,21,18,67000
1999,751,16,57,87000
2000,751,8,69,236000
2001,751,5,59,108000
2002,751,3,74,212000
2003,751,25,46,55000
2004,752,3,80,212000
2005,752,10,68,421000
2006,752,17,60,108000
2007,752,15,25,87000
2008,752,13,63,463000
2009,753,25,16,55000
2010,753,7,15,90000
2011,753,17,79,108000
2012,753,21,47,67000
2013,754,18,19,147000
2014,754,5,55,108000
2015,754,2,75,251000
2016,754,23,69,43000
2017,754,17,42,108000
2018,755,9,3,188000
2019,755,16,2,87000
2020,756,11,1,187000
2021,757,13,3,463000
2022,758,11,2,187000
2023,758,14,1,252000
2024,759,7,2,90000
2025,760,1,1,147000
2026,760,20,1,43000
2027,760,24,3,49000
2028,761,24,1,49000
2029,762,24,1,49000
2030,762,21,1,67000
2031,762,17,2,108000
2032,763,10,1,421000
2033,763,20,3,43000
2034,763,5,1,108000
2035,764,20,3,43000
2036,764,11,1,187000
2037,765,18,3,147000
2038,765,1,1,147000
2039,765,21,2,67000
2040,766,5,1,108000
2041,767,17,3,108000
2042,768,18,2,147000
2043,768,1,3,147000
2044,769,7,2,90000
2045,770,18,3,147000
2046,770,11,1,187000
2047,770,12,1,510000
2048,771,15,3,87000
2049,771,1,1,147000
2050,772,10,2,421000
2051,772,13,1,463000
2052,773,24,3,49000
2053,773,23,2,43000
2054,773,25,3,55000
2055,774,22,1,32000
2056,774,11,1,187000
2057,775,17,1,108000
2058,776,1,2,147000
2059,777,16,2,87000
2060,778,1,1,147000
2061,778,20,1,43000
2062,779,7,3,90000
2063,780,21,1,67000
2064,780,19,1,131000
2065,781,20,2,43000
2066,781,7,3,90000
2067,781,9,1,188000
2068,782,6,3,108000
2069,783,21,70,67000
2070,783,19,37,131000
2071,783,20,24,43000
2072,783,5,25,108000
2073,784,12,47,510000
2074,784,23,149,43000
2075,784,13,85,463000
2076,784,5,143,108000
2077,784,1,76,147000
2078,785,2,34,251000
2079,785,24,125,49000
2080,786,21,46,67000
2081,786,23,21,43000
2082,787,23,92,43000
2083,787,3,118,212000
2084,788,2,39,251000
2085,788,5,35,108000
2086,788,3,34,212000
2087,788,6,61,108000
2088,788,25,23,55000
2089,789,21,112,67000
2090,789,7,60,90000
2091,790,2,63,251000
2092,790,20,28,43000
2093,791,13,20,463000
2094,791,10,44,421000
2095,791,12,74,510000
2096,792,11,44,187000
2097,792,2,107,251000
2098,793,24,1,49000
2099,793,14,2,252000
2100,793,9,1,188000
2101,794,3,3,212000
2102,794,14,3,252000
2103,794,9,3,188000
2104,795,11,2,187000
2105,796,17,2,108000
2106,797,21,2,67000
2107,798,19,1,131000
2108,798,17,3,108000
2109,798,6,1,108000
2110,799,21,3,67000
2111,800,10,2,421000
2112,800,16,2,87000
2113,800,7,1,90000
2114,801,11,3,187000
2115,802,6,3,108000
2116,802,4,3,188000
2117,802,2,3,251000
2118,803,24,2,49000
2119,803,8,1,236000
2120,804,8,1,236000
2121,805,25,2,55000
2122,805,3,1,212000
2123,806,4,45,188000
2124,806,15,60,87000
2125,806,24,19,49000
2126,806,17,26,108000
2127,807,25,25,55000
2128,807,17,52,108000
2129,808,19,18,131000
2130,808,21,10,67000
2131,809,18,34,147000
2132,809,1,16,147000
2133,810,11,51,187000
2134,810,20,46,43000
2135,810,8,41,236000
2136,811,3,1,212000
2137,811,8,1,236000
2138,811,20,3,43000
2139,812,11,3,187000
2140,813,10,1,421000
2141,814,6,1,108000
2142,815,3,1,212000
2143,815,2,3,251000
2144,816,18,2,147000
2145,817,18,1,147000
2146,817,12,2,510000
2147,817,20,1,43000
2148,818,3,1,212000
2149,818,11,3,187000
2150,818,18,2,147000
2151,819,4,1,188000
2152,819,18,2,147000
2153,820,6,78,108000
2154,820,20,88,43000
2155,820,2,75,251000
2156,820,17,105,108000
2157,821,2,24,251000
2158,821,18,104,147000
2159,821,7,114,90000
2160,821,4,97,188000
2161,821,13,120,463000
2162,822,14,104,252000
2163,822,8,49,236000
2164,822,23,112,43000
2165,823,16,2,87000
2166,823,15,3,87000
2167,823,25,1,55000
2168,824,6,2,108000
2169,824,25,1,55000
2170,824,2,1,251000
2171,825,18,2,147000
2172,825,23,2,43000
2173,825,25,3,55000
2174,826,13,3,463000
2175,827,25,2,55000
2176,827,20,2,43000
2177,828,8,3,236000
2178,828,10,2,421000
2179,828,21,3,67000
2180,829,15,3,87000
2181,830,8,1,236000
2182,830,13,2,463000
2183,831,8,1,236000
2184,831,7,1,90000
2185,831,9,2,188000
2186,832,2,3,251000
2187,833,16,2,87000
2188,833,7,2,90000
2189,833,6,3,108000
2190,834,23,2,43000
2191,834,20,2,43000
2192,834,15,1,87000
2193,835,12,2,510000
2194,835,19,3,131000
2195,835,13,3,463000
2196,836,19,2,131000
2197,836,13,1,463000
2198,837,24,3,49000
2199,838,1,3,147000
2200,839,10,1,421000
2201,839,20,1,43000
2202,840,22,1,32000
2203,840,12,1,510000
2204,840,10,1,421000
2205,841,19,3,131000
2206,841,8,2,236000
2207,842,6,2,108000
2208,842,24,3,49000
2209,843,15,1,87000
2210,843,18,2,147000
2211,844,9,2,188000
2212,845,1,1,147000
2213,846,17,1,108000
2214,846,5,2,108000
2215,846,13,1,463000
