id_pedido,id_cliente,id_canal,fecha_pedido,estado_pedido,monto_total
684,178,1,2026-01-02,creado,510000
685,178,2,2026-02-07,entregado,1344000
686,180,3,2025-12-20,entregado,1245000
687,180,2,2026-02-24,entregado,174000
688,181,2,2026-02-21,creado,743000
689,181,1,2026-02-04,pagado,217000
690,181,2,2025-11-04,entregado,865000
691,181,1,2025-12-27,entregado,86000
692,181,1,2025-09-24,creado,261000
693,181,1,2026-04-27,pagado,564000
694,182,3,2026-02-08,entregado,39034000
695,182,3,2026-01-17,entregado,14402000
696,182,3,2025-08-16,creado,32277000
697,182,3,2025-12-07,entregado,5979000
698,182,1,2025-07-16,pagado,7095000
699,182,3,2026-01-10,creado,19863000
700,183,1,2025-11-16,entregado,22932000
701,184,3,2025-05-28,creado,2568000
702,185,3,2025-08-05,creado,37147000
703,185,2,2026-01-08,entregado,35676000
704,185,3,2025-11-15,entregado,15904000
705,185,2,2026-05-18,pagado,7776000
706,185,3,2025-03-15,entregado,7933000
707,186,1,2025-11-16,creado,891000
708,186,2,2025-09-03,creado,399000
709,186,1,2025-06-23,entregado,441000
710,186,1,2025-10-03,creado,596000
711,187,1,2025-09-09,entregado,1717000
712,188,1,2025-11-26,entregado,376000
713,188,2,2025-11-05,creado,765000
714,188,2,2025-05-01,entregado,1530000
715,189,1,2025-09-11,pagado,49000
716,189,1,2026-05-07,pagado,564000
717,189,1,2025-12-27,creado,828000
718,189,1,2025-09-08,pagado,614000
719,189,2,2026-03-10,creado,1237000
720,189,1,2026-03-27,entregado,1263000
721,190,2,2026-05-13,pagado,43000
722,190,2,2026-04-18,entregado,174000
723,190,2,2026-03-27,entregado,1827000
724,192,1,2026-01-18,entregado,1152000
725,192,1,2025-11-11,entregado,463000
726,192,2,2026-03-10,entregado,951000
727,193,2,2025-05-23,creado,633000
728,194,2,2025-01-19,entregado,294000
729,194,1,2025-07-07,creado,288000
730,194,1,2025-10-23,entregado,679000
731,195,1,2026-01-25,entregado,1443000
732,196,2,2025-11-05,pagado,888000
733,196,3,2025-08-19,creado,567000
734,197,2,2026-05-25,entregado,357000
735,197,1,2026-05-14,creado,384000
736,197,2,2026-04-03,entregado,588000
737,197,2,2026-04-10,entregado,86000
738,197,2,2026-05-02,creado,252000
739,197,1,2026-04-12,entregado,187000
740,198,2,2026-05-09,entregado,631000
741,198,1,2026-03-09,pagado,235000
742,199,2,2025-10-07,entregado,39860000
743,200,1,2025-11-10,entregado,1491000
744,200,1,2026-04-25,creado,98000
745,200,1,2025-12-24,entregado,506000
746,202,1,2026-01-03,entregado,295000
747,202,1,2026-04-17,entregado,188000
748,203,2,2026-04-16,entregado,25388000
749,203,3,2026-05-04,creado,23904000
750,203,3,2025-11-09,entregado,34069000
751,203,3,2025-08-19,entregado,45833000
752,203,3,2026-01-13,entregado,83412000
753,203,3,2025-06-23,entregado,13911000
754,203,3,2025-07-07,entregado,35061000
755,205,1,2025-02-14,creado,738000
756,205,2,2026-03-11,entregado,187000
757,205,2,2025-05-12,creado,1389000
758,205,1,2026-05-08,entregado,626000
759,205,3,2025-11-20,pagado,180000
760,205,1,2026-02-08,entregado,337000
761,206,1,2025-08-16,entregado,49000
762,206,1,2025-05-27,entregado,332000
763,206,2,2025-07-09,entregado,658000
764,207,1,2026-04-02,pagado,316000
765,207,2,2026-03-02,entregado,722000
766,207,1,2026-04-13,creado,108000
767,207,1,2026-04-14,entregado,324000
768,207,1,2026-03-17,entregado,735000
769,207,1,2026-04-07,entregado,180000
770,209,1,2026-04-15,entregado,1138000
771,209,2,2025-06-05,creado,408000
772,209,2,2026-02-23,entregado,1305000
773,210,2,2025-07-28,pagado,398000
774,210,2,2026-01-09,pagado,219000
775,210,2,2026-03-28,pagado,108000
776,210,1,2025-04-04,entregado,294000
777,211,2,2025-02-13,pagado,174000
778,211,2,2026-04-23,entregado,190000
779,211,2,2025-05-21,entregado,270000
780,211,1,2025-05-17,creado,198000
781,211,1,2025-04-24,entregado,544000
782,211,2,2025-03-04,entregado,324000
783,213,3,2025-04-17,entregado,13269000
784,213,3,2025-01-12,entregado,96348000
785,213,3,2025-06-13,entregado,14659000
786,213,3,2026-03-10,entregado,3985000
787,213,3,2025-07-20,pagado,28972000
788,213,3,2025-12-15,pagado,28630000
789,213,2,2025-05-18,pagado,12904000
790,213,2,2024-11-23,entregado,17017000
791,213,2,2025-06-14,pagado,65524000
792,213,3,2026-04-10,creado,35085000
793,214,2,2025-06-06,entregado,741000
794,214,1,2025-01-21,pagado,1956000
795,214,1,2025-08-01,pagado,374000
796,214,2,2024-12-27,pagado,216000
797,215,1,2025-01-27,entregado,134000
798,215,1,2026-05-25,entregado,563000
799,215,1,2025-03-03,creado,201000
800,216,2,2026-03-15,pagado,1106000
801,216,2,2025-11-22,entregado,561000
802,217,1,2026-05-14,entregado,1641000
803,218,1,2026-04-22,pagado,334000
804,218,3,2026-05-17,pagado,236000
805,218,1,2026-04-01,entregado,322000
806,219,3,2025-10-22,creado,17419000
807,219,1,2025-05-25,entregado,6991000
808,219,1,2025-07-11,entregado,3028000
809,219,3,2026-01-09,creado,7350000
810,219,3,2025-12-02,entregado,21191000
811,220,2,2026-05-08,pagado,577000
812,220,1,2026-04-10,creado,561000
813,220,2,2026-04-04,entregado,421000
814,220,1,2026-05-20,entregado,108000
815,220,2,2026-05-12,entregado,965000
816,220,1,2026-04-01,entregado,294000
817,221,1,2025-06-11,entregado,1210000
818,221,2,2025-11-20,entregado,1067000
819,221,1,2024-12-11,creado,482000
820,222,1,2025-12-16,pagado,42373000
821,222,3,2025-12-07,pagado,105368000
822,222,3,2025-12-21,entregado,42588000
823,224,2,2025-11-06,creado,490000
824,224,1,2025-12-16,entregado,522000
825,224,1,2026-05-14,creado,545000
826,224,2,2026-03-22,entregado,1389000
827,225,1,2026-05-18,entregado,196000
828,225,2,2025-12-18,entregado,1751000
829,225,1,2025-05-20,creado,261000
830,226,1,2025-10-11,entregado,1162000
831,226,3,2026-05-08,entregado,702000
832,227,2,2026-05-08,entregado,753000
833,227,3,2026-05-05,entregado,678000
834,227,3,2026-05-27,pagado,259000
835,227,3,2026-05-26,entregado,2802000
836,227,1,2026-05-10,creado,725000
837,228,3,2024-12-10,entregado,147000
838,228,1,2026-03-18,pagado,441000
839,228,2,2025-04-08,entregado,464000
840,228,1,2025-08-03,entregado,963000
841,228,2,2026-05-25,entregado,865000
842,228,2,2025-09-11,entregado,363000
843,229,2,2026-05-27,entregado,381000
844,229,1,2026-03-11,entregado,376000
845,229,1,2026-05-07,entregado,147000
846,230,1,2025-12-10,creado,787000
847,230,1,2025-07-26,entregado,341000
848,230,1,2026-02-06,entregado,239000
849,230,1,2025-03-13,creado,1177000
850,230,1,2025-12-13,entregado,929000
851,230,1,2025-08-09,creado,561000
852,231,2,2026-05-12,entregado,28556000
853,231,3,2026-04-28,entregado,44758000
854,231,3,2026-05-16,entregado,6786000
855,231,3,2026-05-15,creado,19487000
856,231,3,2026-04-10,entregado,33232000
857,231,3,2026-04-12,pagado,41974000
858,231,2,2026-04-10,creado,4303000
859,231,1,2026-04-26,entregado,21171000
860,231,3,2026-05-20,entregado,6880000
861,231,3,2026-04-24,entregado,19829000
862,231,3,2026-05-26,entregado,19332000
863,233,2,2025-11-04,entregado,1920000
864,233,2,2026-02-12,pagado,344000
865,234,1,2024-11-06,entregado,842000
866,234,1,2026-02-07,pagado,993000
867,235,1,2025-12-26,entregado,13557000
868,235,3,2025-12-17,pagado,45362000
869,235,3,2026-05-10,entregado,12420000
870,236,1,2026-05-24,entregado,86000
871,236,2,2026-01-19,entregado,708000
872,236,2,2026-01-28,entregado,180000
873,237,2,2026-03-09,entregado,935000
874,237,2,2026-05-20,entregado,216000
875,237,2,2026-05-22,pagado,197000
876,238,2,2025-12-06,pagado,96000
877,238,1,2026-05-03,entregado,251000
878,238,1,2026-05-05,entregado,64000
879,238,2,2026-02-02,entregado,527000
880,239,1,2025-05-14,entregado,504000
881,239,1,2026-03-22,entregado,1352000
882,239,1,2025-02-19,pagado,1748000
883,240,2,2025-05-28,entregado,73146000
884,240,2,2025-12-26,pagado,22979000
885,240,3,2025-01-07,entregado,24325000
886,240,1,2025-08-12,creado,20946000
887,241,2,2026-01-20,pagado,16764000
888,241,3,2025-09-01,entregado,16885000
889,241,3,2025-11-10,pagado,34500000
890,241,3,2025-12-01,entregado,18743000
891,241,2,2025-12-12,entregado,10790000
892,241,3,2025-11-22,creado,21924000
893,241,1,2026-02-14,pagado,2672000
894,241,3,2026-05-08,entregado,22875000
895,241,3,2026-01-19,creado,12281000
896,242,3,2025-03-01,entregado,12007000
897,242,2,2024-10-26,pagado,12660000
898,242,3,2024-08-14,entregado,39842000
899,242,2,2025-01-15,entregado,39420000
900,242,3,2025-01-10,entregado,11876000
901,243,2,2025-02-04,entregado,28106000
902,243,1,2025-03-24,entregado,35962000
903,243,3,2026-01-04,creado,63005000
904,243,1,2025-03-09,entregado,52851000
905,244,2,2026-01-12,pagado,780000
906,244,1,2025-12-27,entregado,510000
907,245,2,2026-05-23,pagado,201000
908,245,2,2025-12-05,entregado,982000
909,245,2,2026-02-06,entregado,926000
910,245,1,2026-02-13,entregado,678000
911,246,1,2025-07-03,pagado,656000
912,247,3,2026-02-15,entregado,63800000
913,247,3,2025-08-18,entregado,54317000
914,248,3,2025-08-09,entregado,52794000
915,248,1,2026-01-14,pagado,19458000
916,249,3,2026-03-28,creado,11199000
917,249,3,2026-05-03,entregado,9477000
918,251,1,2025-12-07,creado,842000
919,251,2,2026-01-15,pagado,278000
920,252,1,2026-05-27,pagado,50704000
921,253,1,2025-09-02,pagado,303000
922,254,2,2026-05-06,pagado,201000
923,255,2,2026-05-16,entregado,892000
924,255,1,2026-04-17,creado,522000
925,256,2,2025-11-27,entregado,49000
926,257,2,2026-02-02,entregado,666000
927,257,3,2026-03-19,pagado,441000
928,257,1,2026-02-25,pagado,147000
929,257,2,2026-05-20,entregado,1269000
930,257,2,2026-05-06,creado,484000
931,258,3,2026-01-08,creado,145159000
932,258,3,2025-11-09,entregado,13165000
933,258,3,2026-03-07,entregado,71629000
934,258,1,2026-05-04,entregado,45994000
935,258,3,2026-04-10,pagado,15171000
936,258,3,2026-01-14,entregado,37280000
937,258,3,2025-12-27,entregado,32452000
938,258,3,2026-01-17,entregado,30947000
939,258,3,2026-01-25,creado,50661000
940,259,3,2026-01-10,entregado,13041000
941,259,3,2026-04-19,entregado,42562000
942,259,3,2026-02-03,pagado,17460000
943,259,3,2025-03-05,entregado,3101000
944,259,2,2025-09-22,entregado,10860000
945,259,3,2025-11-25,entregado,21159000
946,259,3,2025-09-14,creado,17469000
947,260,2,2025-07-26,entregado,43000
948,260,1,2026-04-09,pagado,687000
949,260,2,2026-01-10,entregado,131000
950,261,3,2026-04-25,entregado,67591000
951,261,2,2026-04-20,pagado,13656000
952,261,3,2026-03-15,entregado,31049000
953,262,1,2026-05-12,entregado,87000
954,262,1,2026-05-24,pagado,1140000
955,262,2,2026-05-01,entregado,992000
956,262,2,2026-05-10,pagado,294000
957,262,1,2026-05-11,entregado,270000
958,262,1,2026-05-10,entregado,147000
959,263,1,2026-03-27,entregado,11146000
960,263,1,2026-05-09,entregado,27200000
961,263,3,2026-03-28,entregado,39196000
962,264,3,2025-07-23,creado,12315000
963,265,2,2025-04-09,entregado,324000
964,265,2,2025-06-06,pagado,586000
965,265,1,2025-01-01,pagado,540000
966,265,1,2025-04-02,entregado,1742000
967,265,1,2025-10-20,creado,397000
968,265,1,2025-01-08,entregado,800000
969,266,3,2025-04-05,pagado,17124000
970,266,1,2025-11-03,creado,9376000
971,266,3,2026-01-25,pagado,26293000
972,266,3,2026-01-02,entregado,26849000
973,267,1,2026-04-18,entregado,636000
974,268,1,2026-05-28,entregado,251000
975,269,2,2026-01-03,entregado,294000
976,269,1,2025-08-17,entregado,1016000
977,269,3,2026-03-13,entregado,1330000
978,270,3,2025-11-22,pagado,90000
979,270,1,2026-05-23,entregado,904000
980,270,2,2025-12-22,entregado,390000
981,271,3,2025-04-07,creado,1833000
982,271,2,2026-03-07,pagado,708000
983,272,2,2026-04-11,creado,147000
984,273,1,2026-04-26,entregado,296000
985,273,1,2026-04-27,creado,459000
986,273,2,2026-04-05,entregado,1020000
987,273,1,2026-05-14,entregado,790000
988,273,1,2026-05-13,entregado,134000
989,273,1,2026-04-07,entregado,546000
990,275,3,2025-10-07,pagado,62588000
991,275,3,2026-04-23,entregado,55462000
992,275,2,2026-05-28,pagado,51686000
993,275,3,2025-11-28,creado,46415000
994,275,3,2026-04-06,entregado,66786000
995,275,2,2025-12-21,entregado,85965000
996,275,3,2026-02-12,entregado,81919000
997,275,3,2026-02-02,entregado,51706000
998,275,2,2025-10-23,entregado,7908000
999,276,1,2025-11-03,entregado,842000
1000,276,2,2025-12-11,entregado,2195000
1001,276,2,2025-03-11,entregado,1047000
1002,276,1,2026-01-20,pagado,1514000
1003,276,1,2025-08-27,creado,55000
1004,277,1,2025-03-05,entregado,13074000
1005,277,3,2026-04-12,creado,43255000
1006,277,3,2026-02-13,entregado,11097000
1007,277,3,2026-03-05,entregado,15207000
1008,278,1,2025-07-22,entregado,1149000
1009,278,1,2025-09-28,pagado,708000
1010,279,1,2025-10-02,creado,380000
1011,279,1,2025-10-06,creado,201000
1012,279,1,2026-01-23,entregado,376000
1013,279,1,2025-08-15,entregado,320000
1014,279,1,2025-10-04,entregado,898000
1015,279,2,2025-04-06,pagado,817000
1016,281,2,2025-11-19,entregado,750000
1017,281,1,2025-11-20,pagado,448000
1018,281,1,2025-09-02,entregado,3027000
1019,281,2,2025-04-17,entregado,346000
1020,282,3,2026-05-24,creado,22010000
1021,282,3,2025-11-07,creado,16948000
1022,283,2,2025-06-23,entregado,299000
1023,283,1,2025-07-15,entregado,1061000
1024,283,1,2025-10-04,entregado,236000
1025,283,2,2025-06-02,entregado,527000
1026,283,1,2025-12-15,creado,108000
1027,284,1,2026-04-01,entregado,140000
1028,284,2,2026-05-03,entregado,644000
1029,284,1,2025-12-09,entregado,1026000
1030,285,2,2026-02-16,entregado,219000
1031,286,3,2025-01-27,entregado,693000
1032,286,2,2026-05-14,entregado,239000
1033,287,1,2025-04-28,pagado,414000
1034,287,1,2025-09-20,entregado,174000
1035,288,2,2024-11-18,entregado,827000
1036,288,2,2025-09-18,creado,187000
1037,288,2,2024-11-11,entregado,1020000
1038,288,1,2024-12-16,pagado,403000
1039,289,2,2026-02-26,entregado,672000
1040,290,2,2026-02-05,creado,10608000
1041,290,1,2026-04-07,entregado,30837000
1042,290,3,2026-02-04,entregado,8812000
1043,290,2,2026-01-04,entregado,17878000
1044,290,3,2026-01-12,creado,23372000
1045,291,1,2026-04-14,pagado,849000
1046,291,2,2026-03-16,entregado,480000
1047,291,2,2026-05-22,entregado,883000
1048,291,3,2026-05-21,pagado,174000
1049,292,1,2025-07-12,entregado,86000
1050,292,1,2025-11-13,entregado,1025000
1051,292,1,2026-04-05,entregado,510000
1052,292,1,2026-01-17,entregado,404000
1053,292,2,2025-02-05,entregado,720000
1054,293,1,2026-01-18,creado,86000
1055,293,2,2026-04-04,entregado,784000
1056,294,1,2026-05-13,pagado,424000
1057,294,2,2026-01-18,pagado,180000
1058,294,2,2026-03-18,entregado,86000
1059,294,2,2026-05-12,entregado,1029000
1060,295,1,2025-07-17,entregado,1456000
1061,295,2,2025-09-23,entregado,324000
1062,295,1,2026-04-26,creado,216000
1063,296,1,2025-11-09,pagado,636000
1064,297,1,2026-01-23,pagado,245000
1065,297,2,2026-02-17,entregado,788000
1066,297,2,2025-07-13,entregado,738000
1067,297,1,2026-02-24,creado,1617000
1068,297,1,2025-07-03,entregado,618000
1069,298,1,2025-12-24,creado,788000
1070,298,1,2026-05-17,entregado,180000
1071,298,2,2025-12-27,pagado,850000
1072,298,1,2025-12-02,creado,529000
1073,298,2,2025-12-13,entregado,1236000
1074,299,2,2025-12-16,entregado,615000
1075,299,1,2025-08-08,entregado,376000
1076,299,1,2025-07-28,pagado,651000
1077,300,3,2026-01-14,entregado,10998000
1078,300,2,2025-04-04,creado,36013000
1079,300,1,2025-09-02,entregado,36544000
1080,300,3,2025-05-02,entregado,25357000
1081,301,2,2026-05-21,entregado,302000
1082,301,1,2025-07-19,creado,523000
1083,301,1,2025-07-10,entregado,448000
1084,301,1,2025-08-20,creado,789000
1085,301,1,2026-04-27,entregado,324000
1086,301,1,2025-08-23,creado,521000
1087,302,2,2025-09-20,creado,214000
1088,302,2,2024-12-04,entregado,1012000
1089,303,3,2025-06-19,pagado,11004000
1090,303,2,2025-07-23,entregado,10569000
1091,304,2,2025-04-07,entregado,392000
1092,304,2,2025-11-18,entregado,108000
1093,304,1,2026-05-07,entregado,401000
1094,304,1,2025-03-20,entregado,346000
1095,305,3,2026-01-15,entregado,7643000
1096,305,3,2026-05-20,pagado,11930000
1097,305,3,2025-07-24,pagado,19903000
1098,305,2,2026-02-05,entregado,10819000
1099,305,3,2026-01-12,entregado,36165000
1100,305,1,2025-08-13,entregado,12292000
1101,305,3,2025-08-22,entregado,11761000
1102,306,2,2025-10-02,entregado,319000
1103,306,1,2026-01-03,entregado,245000
1104,306,2,2025-12-08,entregado,1518000
1105,306,2,2026-05-25,pagado,2124000
1106,307,3,2026-02-19,entregado,32046000
1107,307,3,2025-02-16,entregado,11426000
1108,307,3,2026-01-24,creado,33963000
1109,308,2,2026-02-08,pagado,151000
1110,308,2,2026-04-28,entregado,1587000
1111,308,1,2026-04-16,entregado,303000
1112,308,3,2026-02-16,entregado,49000
1113,309,2,2026-02-08,creado,130000
1114,309,1,2025-10-25,entregado,644000
1115,310,2,2025-10-26,entregado,1274000
1116,312,2,2025-01-15,entregado,698000
1117,314,1,2025-10-04,pagado,43000
1118,314,2,2025-12-12,creado,108000
1119,314,1,2026-05-07,entregado,504000
1120,314,2,2026-03-09,entregado,98000
1121,314,1,2026-02-01,entregado,822000
1122,316,2,2026-02-15,pagado,628000
1123,316,1,2026-05-09,creado,498000
1124,316,2,2026-02-19,creado,162000
1125,316,2,2025-12-08,entregado,552000
1126,317,1,2025-02-19,pagado,129000
1127,317,2,2025-08-28,entregado,2310000
1128,317,2,2026-02-18,entregado,262000
1129,317,2,2025-05-02,entregado,449000
1130,317,3,2025-12-20,entregado,934000
1131,318,1,2025-11-16,entregado,1396000
1132,318,2,2025-11-06,entregado,755000
1133,318,1,2025-09-21,entregado,679000
1134,320,1,2026-03-17,entregado,271000
1135,321,2,2025-11-19,pagado,1662000
1136,321,1,2025-10-16,entregado,1758000
1137,321,1,2025-08-16,pagado,376000
1138,321,1,2025-04-07,entregado,775000
1139,321,1,2026-05-26,entregado,753000
1140,322,1,2025-12-25,pagado,581000
1141,322,1,2026-03-23,creado,288000
1142,322,1,2026-02-21,pagado,859000
1143,322,1,2026-03-26,entregado,884000
1144,323,1,2026-04-11,pagado,1462000
1145,323,2,2026-01-22,entregado,1938000
1146,323,2,2025-11-10,entregado,379000
1147,323,1,2025-10-01,creado,1530000
1148,323,1,2026-02-19,pagado,751000
1149,324,1,2026-05-20,entregado,533000
1150,325,1,2025-11-04,pagado,1352000
1151,325,1,2025-07-03,entregado,618000
1152,325,2,2026-03-05,entregado,212000
1153,325,1,2025-07-08,pagado,376000
1154,325,2,2025-12-07,entregado,725000
1155,326,2,2026-02-15,entregado,482000
1156,326,1,2026-02-17,entregado,216000
1157,326,2,2026-04-16,entregado,1458000
1158,327,3,2025-12-23,entregado,6740000
1159,328,2,2025-12-27,entregado,1344000
1160,328,3,2025-02-25,entregado,820000
1161,328,1,2025-02-08,creado,297000
1162,328,3,2025-05-03,entregado,108000
1163,328,1,2024-12-03,entregado,511000
1164,329,1,2026-05-24,entregado,636000
1165,329,1,2026-05-17,entregado,1077000
1166,330,1,2026-01-28,pagado,82470000
1167,330,1,2026-01-28,pagado,20947000
1168,330,3,2026-03-15,pagado,8532000
1169,330,3,2026-04-27,entregado,49554000
1170,330,3,2026-01-06,entregado,7799000
1171,330,2,2026-01-03,entregado,116552000
1172,330,3,2026-04-13,entregado,24919000
1173,331,3,2026-01-05,creado,17264000
1174,331,2,2026-01-19,entregado,7689000
1175,331,2,2026-01-24,creado,34514000
1176,331,3,2025-11-09,entregado,42472000
1177,331,1,2026-03-09,creado,43872000
1178,332,2,2026-01-25,creado,18187000
1179,332,3,2026-01-24,entregado,12874000
1180,332,2,2026-01-21,entregado,20796000
1181,332,3,2026-02-09,pagado,62928000
1182,332,2,2026-04-04,creado,12995000
1183,332,3,2026-01-22,pagado,18020000
1184,332,3,2026-05-06,entregado,52043000
1185,332,1,2026-04-12,creado,43076000
1186,332,3,2026-01-14,pagado,30230000
1187,332,3,2026-05-19,pagado,7957000
1188,333,1,2026-05-01,entregado,564000
1189,333,1,2026-05-11,entregado,216000
1190,333,1,2026-05-26,pagado,450000
1191,334,1,2026-02-06,entregado,45667000
1192,334,3,2026-02-17,entregado,10762000
1193,334,1,2026-02-15,entregado,64543000
1194,334,3,2026-04-28,pagado,18224000
1195,334,3,2026-04-10,creado,114504000
1196,334,2,2026-04-05,entregado,19636000
1197,334,3,2026-02-24,creado,36983000
1198,335,1,2026-04-06,entregado,25290000
1199,336,2,2026-02-06,creado,785000
1200,336,1,2026-05-07,entregado,1877000
1201,336,2,2026-01-28,pagado,216000
1202,337,2,2026-03-12,entregado,629000
1203,337,1,2026-01-24,entregado,1391000
1204,338,2,2024-09-27,pagado,615000
